,Title,Address,Area,Bedrooms,Bathrooms,Garage Cars,Rent,Condominium
7869,"Apartamento com Quarto para Aluguel, 35m²","Jardim Cidade Pirituba, São Paulo - SP",35 m²,1 Quarto,1 Banheiro,-- Vaga,R$ 1.400 /mês,R$ 0
7870,"Apartamento com 2 Quartos para Aluguel, 65m²","Rua Cunha Gago, 181 - Pinheiros, São Paulo - SP",65 m²,2 Quartos,2 Banheiros,1 Vaga,R$ 4.590 /mês,R$ 830
7871,"Apartamento com Quarto para Aluguel, 96m²","Jardim Europa, São Paulo - SP",96 m²,1 Quarto,3 Banheiros,2 Vagas,R$ 8.500 /mês,R$ 1.880
7872,"Apartamento com 2 Quartos para Aluguel, 50m²","Rua Tucuna - Perdizes, São Paulo - SP",50 m²,2 Quartos,1 Banheiro,1 Vaga,R$ 1.900 /mês,R$ 680
7873,"Apartamento com Quarto para Aluguel, 35m²","Rua Coronel Luís Barroso, 392 - Alto Da Boa Vista, São Paulo - SP",35 m²,1 Quarto,1 Banheiro,1 Vaga,R$ 2.000 /mês,R$ 695
7874,"Apartamento com 2 Quartos para Aluguel, 53m²","Rua Pedro Pomponazzi - Chácara Klabin, São Paulo - SP",53 m²,2 Quartos,2 Banheiros,1 Vaga,R$ 3.500 /mês,R$ 900
7875,"Apartamento com 3 Quartos para Aluguel, 160m²","Rua Voluntários da Pátria - Santana, São Paulo - SP",160 m²,3 Quartos,3 Banheiros,3 Vagas,R$ 3.500 /mês,R$ 1.767
7876,"Apartamento com 3 Quartos para Aluguel, 60m²","Vila Dos Remedios, São Paulo - SP",60 m²,3 Quartos,2 Banheiros,1 Vaga,R$ 1.850 /mês,R$ 480
7877,"Apartamento com 2 Quartos para Aluguel, 70m²","Rua Coronel Artur de Paula Ferreira, 95 - Vila Nova Conceição, São Paulo - SP",70 m²,2 Quartos,1 Banheiro,1 Vaga,R$ 3.300 /mês,R$ 1.395
7878,Apartamento com 3 Quartos para Venda/Aluguel 84m²,"Rua Arminda Fernandes de Almeida - Vila Mariana, São Paulo - SP",84 m²,3 Quartos,2 Banheiros,2 Vagas,R$ 2.499 /mês,R$ 1.260
7879,Apartamento com 2 Quartos para Venda/Aluguel 57m²,"Rua Major Freire, 400 - São Judas, São Paulo - SP",57 m²,2 Quartos,2 Banheiros,1 Vaga,R$ 2.000 /mês,R$ 543
7880,"Apartamento com 2 Quartos para Aluguel, 85m²","Rua Cardeal Arcoverde, 1626 - Pinheiros, São Paulo - SP",85 m²,2 Quartos,2 Banheiros,1 Vaga,R$ 6.700 /mês,R$ 1.000
7881,"Apartamento com Quarto para Aluguel, 42m²","Avenida Angélica, 2190 - Consolação, São Paulo - SP",42 m²,1 Quarto,1 Banheiro,1 Vaga,R$ 3.500 /mês,R$ 800
7882,"Apartamento com 2 Quartos para Aluguel, 60m²","Rua Nebraska - Brooklin, São Paulo - SP",60 m²,2 Quartos,2 Banheiros,-- Vaga,R$ 3.300 /mês,R$ 1.023
7883,"Apartamento com 2 Quartos para Aluguel, 90m²","Rua Dionísio da Costa, 316 - Vila Mariana, São Paulo - SP",90 m²,2 Quartos,1 Banheiro,-- Vaga,R$ 1.800 /mês,R$ 130
7884,"Apartamento com Quarto para Aluguel, 74m²","Rua Luís Correia de Melo, 86 - Granja Julieta, São Paulo - SP",74 m²,1 Quarto,2 Banheiros,2 Vagas,R$ 4.500 /mês,R$ 959
7885,"Apartamento com 3 Quartos para Aluguel, 70m²","Rua Alexandre Calame - Jaguaré, São Paulo - SP",70 m²,3 Quartos,2 Banheiros,2 Vagas,R$ 2.800 /mês,R$ 498
7886,Apartamento com 3 Quartos para Venda/Aluguel 68m²,"Rua José Coimbra - Vila Andrade, São Paulo - SP",68 m²,3 Quartos,2 Banheiros,1 Vaga,R$ 2.200 /mês,R$ 660
7887,"Apartamento com 2 Quartos para Aluguel, 75m²","Rua Artur de Azevedo - Pinheiros, São Paulo - SP",75 m²,2 Quartos,2 Banheiros,1 Vaga,R$ 2.300 /mês,R$ 941
7888,Apartamento com 4 Quartos para Venda/Aluguel 236m²,"Rua Diego de Castilho - Panamby, São Paulo - SP",236 m²,4 Quartos,5 Banheiros,3 Vagas,R$ 3.500 /mês,R$ 3.147
7889,Apartamento com 2 Quartos para Venda/Aluguel 98m²,"Vila Nova Conceição, São Paulo - SP",98 m²,2 Quartos,2 Banheiros,1 Vaga,R$ 4.000 /mês,R$ 834
7890,Apartamento com 2 Quartos para Venda/Aluguel 50m²,"Butantã, São Paulo - SP",50 m²,2 Quartos,1 Banheiro,1 Vaga,R$ 1.450 /mês,R$ 523
7891,"Apartamento com 4 Quartos para Aluguel, 300m²","Rua Maratona - Vila Alexandria, São Paulo - SP",300 m²,4 Quartos,3 Banheiros,3 Vagas,R$ 3.000 /mês,R$ 2.500
7892,"Apartamento com 2 Quartos para Aluguel, 83m²","Avenida Jamaris - Moema, São Paulo - SP",83 m²,2 Quartos,1 Banheiro,1 Vaga,R$ 2.500 /mês,R$ 1.037
7893,"Apartamento com 3 Quartos para Aluguel, 140m²","Rua Sílvio Sacramento, 108 - Pinheiros, São Paulo - SP",140 m²,3 Quartos,2 Banheiros,2 Vagas,R$ 5.000 /mês,R$ 650
7894,"Apartamento com 2 Quartos para Aluguel, 60m²","Rua Dona Veridiana, 547 - Higienópolis, São Paulo - SP",60 m²,2 Quartos,1 Banheiro,-- Vaga,R$ 2.800 /mês,R$ 314
7895,"Apartamento com Quarto para Aluguel, 37m²","Avenida General Valdomiro de Lima, 590 - Jabaquara, São Paulo - SP",37 m²,1 Quarto,1 Banheiro,1 Vaga,R$ 1.650 /mês,R$ 350
7896,"Apartamento com Quarto para Aluguel, 47m²","Tatuapé, São Paulo - SP",47 m²,1 Quarto,1 Banheiro,1 Vaga,R$ 2.100 /mês,R$ 700
7897,Apartamento com Quarto à Venda/Aluguel 66m²,"Rua Bacaetava, 35 - Brooklin, São Paulo - SP",66 m²,1 Quarto,2 Banheiros,2 Vagas,R$ 4.500 /mês,R$ 1.147
7898,"Apartamento com 4 Quartos para Aluguel, 220m²","Alameda Tietê - Cerqueira César, São Paulo - SP",220 m²,4 Quartos,4 Banheiros,3 Vagas,R$ 12.500 /mês,R$ 1.994
7899,"Apartamento com 3 Quartos para Aluguel, 119m²","Rua Ministro Gastão Mesquita, 418 - Perdizes, São Paulo - SP",119 m²,3 Quartos,3 Banheiros,2 Vagas,R$ 2.800 /mês,R$ 1.575
7900,"Apartamento com Quarto para Aluguel, 28m²","Rua Doutor Sales Gomes Júnior - Parque São Lucas, São Paulo - SP",28 m²,1 Quarto,1 Banheiro,-- Vaga,R$ 1.050 /mês,R$ 50
